ID,id_rechov,me_k_rechov,me_shem_rechov,ad_k_rechov,ad_shem_rechov,tr_from,tr_to,k_sug,t_sug,k_sgira,shaot,sw_laila
486,1589,203,התערוכה,496,אבן גבירול,21/10/2016 0:00,21/10/2016 0:00,5,ארוע,2,"04:00-13:00 אירוע סובב ת""א", מסע אופניים ב 21.10.16 יום שישי מ 04:00 עד 13:00
487,4293,71,מרמורק,187,דיזנגוף,25/02/2022 0:00,25/02/2022 0:00,23,ארוע מרתון,2,"03:30-14:00 מרתון ת""א", חסימה מלאה
488,2278,496,אבן גבירול,544,בלוך דוד,01/05/2018 0:00,01/05/2018 0:00,5,ארוע,2,16:00-20:00 תהלוכת 1 במאי - דרור לישראל,1
489,2273,496,אבן גבירול,203,התערוכה,05/05/2018 0:00,05/05/2018 0:00,5,ארוע,2,16:00-19:00 אירוע ג'ירו איטליה 5.5.2018 יום שבת- החל מ 16:00 תחל הסגירה,0
490,1866,582,מתתיהו כהן גדול,494,שטריקר,04/06/2017 0:00,29/11/2017 0:00,1,שיפור תשתיות מדרכות וכביש,2, צומת ברנדיס - שלומציון פתוח,1
491,4402,0,0,0,0,14/10/2022 0:00,14/10/2022 0:00,5,ארוע,2,"04:30-14:00 ארוע סובב ת""א", חסימה מלאה בשני הכיוונים
492,4389,3030,פסטר,3340,בית אשל,14/10/2022 0:00,14/10/2022 0:00,5,ארוע,2,"04:30-14:00 אירוע סובב ת""א ", חסימה מלאה
493,4347,213,היל,496,אבן גבירול,15/06/2022 0:00,15/08/2022 0:00,21,"נת""ע – הרכבת הקלה",3,07:00-07:00 סגירת היציאה משמעון התרסי לאבן גבירול והפיכת הרחוב ללא מוצא  - עבודות הקו הירוק,0
494,2880,3489,קויפמן יחזקאל,27,הירקון,28/02/2020 0:00,28/02/2020 0:00,23,ארוע מרתון,2,04:00-11:30 ,1
495,1695,96,פרישמן,322,גנסין,16/02/2017 0:00,16/02/2017 0:00,22,הנפת ציוד,2,09:00-17:00 ,0
496,232,69,החשמונאים,16,בלפור,07/08/2012 0:00,09/08/2012 0:00,5,ארוע,2,22:00-05:00 עבודות מנוף,1
497,4492,800,נמיר מרדכי,27,הירקון,24/02/2023 0:00,24/02/2023 0:00,23,ארוע מרתון,2,"04:00-14:00 מרתון ת""א", חסימה מלאה
498,1440,337,"ח""ן",204,בן גוריון,10/05/2016 0:00,10/05/2016 0:00,5,ארוע,2,18:30-23:30 ערב יום הזיכרון- שרים בכיכר 10.5.16 משעה 18:30 עד 23:30,1
499,1430,445,קפלן אליעזר,478,פנקס דוד צבי,11/05/2016 0:00,12/05/2016 0:00,5,ארוע,2,18:30-02:00 ערב יום העצמאות- אירוע עצמאות בכיכר רבין 11.5.16,1
500,2504,478,פנקס דוד צבי,477,בני דן,13/11/2018 0:00,13/11/2018 0:00,5,ארוע,2,18:00-00:00 מרוץ לילה,1
501,1151,2106,אשכול לוי,496,אבן גבירול,02/10/2015 0:00,02/10/2015 0:00,5,ארוע,2,06:30-13:00 אירוע מסע אופניים,0
502,1157,27,הירקון,202,אוסישקין,02/10/2015 0:00,02/10/2015 0:00,5,ארוע,2,06:30-13:00 אירוע מסע אופניים,0
503,190,0,0,0,0,03/06/2012 0:00,06/06/2012 0:00,2,הפרעה לתנועה,1,23:00-05:00 דיזנגוף לצפון חסום והתנועה תוסט לריינס,1
504,2480,193,ארלוזורוב,496,אבן גבירול,03/11/2018 0:00,03/11/2018 0:00,5,ארוע,2,18:00-00:00 עצרת רבין,1
505,2062,29,מסילת העולים,414,שלמה,28/01/2018 0:00,31/01/2018 0:00,25,הריסת בנין ,2,18:00-00:01 ,1
506,911,0,0,0,0,27/02/2015 0:00,27/02/2015 0:00,5,ארוע,2,"04:00-13:00 אירוע מרתון ת""א",1
507,2052,4,אלנבי,110,הירדן,14/01/2018 0:00,16/01/2018 0:00,25,הריסת בנין ,2,00:30-05:00 ,1
508,4404,2040,2040,0,0,11/10/2022 0:00,13/10/2022 0:00,21,"נת""ע – הרכבת הקלה",2,09:00-09:00 חסימת מלאה של צומת כיכר איינשטיין-2040 למשך 72 שעות רצופות,0
509,1201,800,נמיר מרדכי,496,אבן גבירול,20/10/2015 0:00,21/10/2015 0:00,5,ארוע,2,19:00-00:01 ארוע מרוץ לילה 2015,1
510,2297,3008,ארליך,3208,שמואל ירחינאי,21/05/2018 0:00,10/07/2018 0:00,15,שיקום מדרכה,1,,0
511,2018,2224,משל ירוחם,941,לבנון חיים,16/11/2017 0:00,16/11/2017 0:00,5,ארוע,2,"19:00-21:00 אירוע "" מרוץ אוניברסיטה 2017 הרחובות יסגרו לתנועת כלי רכב משעה 19:00 עד 21:00",1
512,2184,337,"ח""ן",496,אבן גבירול,17/04/2018 0:00,17/04/2018 0:00,5,ארוע,2,"18:30-23:30 ערב יום הזיכרון "" שרים בכיכר"" הרחובות ייסגרו לתנועה החל מ 18:30 עד 23:30.",1
513,1510,2051,רוקח ישראל,27,הירקון,30/06/2016 0:00,01/07/2016 0:00,5,ארוע,2,20:00-05:00 ירועי לילה לבן 30.6.16 רח' יסגרו לתנועה משעה 20:00 עד 05:00 למחרת.,1
514,1627,496,אבן גבירול,8,רוטשילד,16/11/2016 0:00,16/11/2016 0:00,5,ארוע,2,19:00-00:00 ארוע מרוץ לילה 2016  ביום ד' ה 16.11.16 בין השעות 19:00 ל 00:00.,1
515,1501,3570,אילת,3809,לוי יוסף גונדר,30/06/2016 0:00,01/07/2016 0:00,5,ארוע,2,20:00-05:00 ירועי לילה לבן 30.6.16 רח' יסגרו לתנועה משעה 20:00 עד 05:00 למחרת.,1
516,2353,200,הרברט סמואל,4,אלנבי,28/06/2018 0:00,29/06/2018 0:00,5,ארוע,2,21:00-05:00 ארוע לילה לבן-חסימה לפי הצורך,1
517,2508,800,נמיר מרדכי,496,אבן גבירול,13/11/2018 0:00,13/11/2018 0:00,5,ארוע,2,18:00-00:00 מרוץ לילה,1
518,2259,54,בגין מנחם,8,רוטשילד,05/05/2018 0:00,05/05/2018 0:00,5,ארוע,2,14:30-19:00 אירוע ג'ירו איטליה 5.5.2018 יום שבת,0
519,4206,1103,ביליס מנחם מנדל,54,בגין מנחם,25/07/2021 0:00,02/09/2021 0:00,10,שיפור תשתיות,2,19:00-19:00 סגירת רחוב לטובת שד' הקריה,1
520,2239,11,אחד העם,414,שלמה,05/05/2018 0:00,05/05/2018 0:00,5,ארוע,2,14:30-19:00 אירוע ג'ירו איטליה 5.5.2018 יום שבת הכבישים ייחסמו לתנועה החל משעה 14:30עד 19:00.,0
521,2274,2051,רוקח ישראל,187,דיזנגוף,05/05/2018 0:00,05/05/2018 0:00,5,ארוע,2,16:00-19:00 אירוע ג'ירו איטליה 5.5.2018 יום שבת- החל מ 16:00 תחל הסגירה,0
522,4297,69,החשמונאים,496,אבן גבירול,25/02/2022 0:00,25/02/2022 0:00,23,ארוע מרתון,2,"03:30-14:00 מרתון ת""א ", חסימה מלאה לשני הכיוונים
523,2326,406,המלך ג'ורג',367,הבימה,08/06/2018 0:00,08/06/2018 0:00,5,ארוע,2,08:30-14:00 מצעד הגאווה,0
524,4219,193,ארלוזורוב,194,ז'בוטינסקי,09/09/2021 0:00,10/07/2022 0:00,10,שיפור תשתיות,2,19:00-19:00 בניית מנהרת בן סרוק - פרויקטים משולבים,1
525,4302,191,שלמה המלך,496,אבן גבירול,25/02/2022 0:00,25/02/2022 0:00,23,ארוע מרתון,2,"03:30-14:00 מרתון ת""א",1
526,1074,71,מרמורק,193,ארלוזורוב,04/07/2015 0:00,04/07/2015 0:00,5,ארוע,2,20:30-23:59 מחאת פעילים חברתיים נגד מונופול הגז 4.7.15,1
527,1001,504,צידון,2051,רוקח ישראל,16/05/2015 0:00,16/05/2015 0:00,5,ארוע,2,04:15-13:00 ארוע טריאתלון  יום שבת 16.5.15,1
528,783,3556,אלפסי יצחק,414,שלמה,26/10/2014 0:00,23/12/2014 0:00,10,שיפור תשתיות,2,20:00-05:00 ,1
529,4383,3809,לוי יוסף גונדר,3570,אילת,14/10/2022 0:00,14/10/2022 0:00,5,ארוע,2,"04:30-14:00 אירוע סובב ת""א ", חסימה מלאה בשני הכיוונים
530,2289,823,קהילת ריגה,819,הדר יוסף,15/05/2018 0:00,15/05/2018 0:00,8,פירוק/הצבת עגורן,2,09:00-19:00 ,0
531,3034,193,ארלוזורוב,194,ז'בוטינסקי,10/09/2020 0:00,11/09/2020 0:00,10,שיפור תשתיות,2,21:00-16:00 פרוייקט סמל -הקטע יסגר בשני הכיוונים,1
532,2951,3000,בן צבי,3319,התחיה,07/05/2020 0:00,01/09/2020 0:00,21,"נת""ע – הרכבת הקלה",2,,0
533,345,4,אלנבי,135,השחר,19/01/2013 0:00,20/01/2013 0:00,8,פירוק/הצבת עגורן,2,"19:00-19:00 עבודה ברצף ממוצא""ש עד יום ראשון בערב",1
534,2808,0,0,0,0,18/11/2019 0:00,19/11/2019 0:00,2,הפרעה לתנועה,2,22:00-05:00 סגירת הירידה מלה גווארדיה לאיילון דרום + הירידה לגולמוב-נתיבים מהירים,1
535,2349,0,0,0,0,24/06/2018 0:00,26/06/2018 0:00,4,קרצוף וסלילה,2,09:00-17:00 ,0
536,930,337,"ח""ן",496,אבן גבירול,07/03/2015 0:00,07/03/2015 0:00,5,ארוע,2,18:00-00:01 עצרת בכיכר רבין,1
537,118,678,לסר אורי,677,פישמן מימון,13/02/2012 0:00,14/02/2012 0:00,2,הפרעה לתנועה,2, יציקת רפסודה באתר בניה,1
538,2322,3671,בר-לב חיים,4205,בר-כוכבא משה (בריל),24/04/2018 0:00,28/09/2018 0:00,1,שיפור תשתיות מדרכות וכביש,1,09:00-17:00 א - ה,0
539,182,700,נחלת יצחק,730,השלום,22/05/2012 0:00,23/05/2012 0:00,2,הפרעה לתנועה,1,00:30-05:00 מסלול מערבי סגור,1
540,2159,0,0,0,0,21/03/2018 0:00,21/03/2018 0:00,5,ארוע,2,18:00-23:00 מירוץ נשים,1
541,1856,4,אלנבי,193,ארלוזורוב,09/06/2017 0:00,09/06/2017 0:00,5,ארוע,2,09:30-16:00 מצעד הגאווה,0
542,2324,187,דיזנגוף,4,אלנבי,08/06/2018 0:00,08/06/2018 0:00,5,ארוע,2,08:30-14:00 מצעד הגאווה,0
543,2106,71,מרמורק,4,אלנבי,23/02/2018 0:00,23/02/2018 0:00,23,ארוע מרתון,2,"04:00-14:00 ארוע מרתון ת""א 23.2.2018 יום שישי הכבישים יחסמו לתנועה החל מ04:00 עד לשעה 14:00",1
544,1590,0,0,0,0,21/10/2016 0:00,21/10/2016 0:00,5,ארוע,2,"04:00-13:00 אירוע סובב ת""א", מסע אופניים ב 21.10.16 יום שישי מ 04:00 עד 13:00
545,1168,414,שלמה,2,הרצל,02/10/2015 0:00,02/10/2015 0:00,5,ארוע,2,06:30-13:00 אירוע מסע אופניים,0
546,1867,5,העליה,400,הר ציון,11/06/2017 0:00,11/08/2017 0:00,18,ניפוץ קו ביוב,1,21:00-05:00 ,1
547,726,11,אחד העם,361,מלצ'ט,17/08/2014 0:00,17/08/2014 0:00,0,,0,11:00-15:00 ,0
548,4483,27,הירקון,187,דיזנגוף,24/02/2023 0:00,24/02/2023 0:00,23,ארוע מרתון,2,"04:00-14:00 מרתון ת""א", חסימה מלאה
549,1999,204,בן גוריון,337,"ח""ן",04/11/2017 0:00,04/11/2017 0:00,5,ארוע,2,,0
550,908,187,דיזנגוף,350,בן ציון,27/02/2015 0:00,27/02/2015 0:00,5,ארוע,2,04:00-13:00 ,1
551,1024,4,אלנבי,187,דיזנגוף,12/06/2015 0:00,12/06/2015 0:00,5,ארוע,2,11:00-19:00 מצעד הגאווה 12.6.15,0
552,1163,3570,אילת,3708,הלר חיים,02/10/2015 0:00,02/10/2015 0:00,5,ארוע,2,06:30-13:00 אירוע מסע אופניים,0
553,686,191,שלמה המלך,310,מלכי ישראל,29/06/2014 0:00,29/06/2014 0:00,5,ארוע,2,17:30-23:00 עברת בכיכר רבין,1
554,636,3603,הדגל,3596,החרמש,27/04/2014 0:00,10/07/2014 0:00,1,שיפור תשתיות מדרכות וכביש,2,,0
555,1306,77,"מיכ""ל",361,מלצ'ט,21/02/2016 0:00,21/02/2016 0:00,13,הורדת רשת חשמל,2,08:00-17:00 ,0
556,1446,0,0,0,0,15/06/2016 0:00,15/09/2016 0:00,10,שיפור תשתיות,2,,0
557,2156,496,אבן גבירול,203,התערוכה,21/03/2018 0:00,21/03/2018 0:00,5,ארוע,2,18:00-23:00 מירוץ נשים,1
558,4438,354,תל חי,22,בר גיורא,01/01/2023 0:00,05/01/2023 0:00,4,קרצוף וסלילה,2,07:00-17:00 פרויקט מצוות , חסימה לטובת עבודות אספלט
559,4453,2106,אשכול לוי,496,אבן גבירול,24/02/2023 0:00,,23,ארוע מרתון,2,"04:00-14:00 מרתון ת""א ", חסימה מלאה
560,2117,204,בן גוריון,2051,רוקח ישראל,23/02/2018 0:00,23/02/2018 0:00,23,ארוע מרתון,2,"04:00-14:00 ארוע מרתון ת""א 23.2.2018 יום שישי הכבישים יחסמו לתנועה החל מ04:00 עד לשעה 14:00",1
561,4433,2,הרצל,3557,אבולעפיה,27/11/2022 0:00,19/01/2023 0:00,10,שיפור תשתיות,2,15:00-23:00 פרויקט מצוות,1
562,386,0,0,0,0,08/04/2013 0:00,08/06/2013 0:00,1,שיפור תשתיות מדרכות וכביש,1,22:00-05:00 ; 00:30-05:00 סגירה מלאה של רחוב הירקון,1
563,1338,218,נמל תל אביב,27,הירקון,26/02/2016 0:00,26/02/2016 0:00,23,ארוע מרתון,2,"04:00-14:00 אירוע מרתון ת""א 26.2.16",1
564,4359,680,שילה,496,אבן גבירול,04/08/2022 0:00,28/02/2023 0:00,21,"נת""ע – הרכבת הקלה",1,"07:00-07:00 בקטע הנ""ל התנועה תהיה חד סיטרית לכיוון מזרח - מאבן גבירול לשילה בלבד",0
565,4103,533,שדה יצחק,467,המלאכה,10/01/2021 0:00,24/01/2021 0:00,21,"נת""ע – הרכבת הקלה",1,19:00-19:00 צמצום נתיב נסיעה אחד מתוך שניים , הסדר קבוע ל-24/7 .
566,485,3600,גורי ישראל,3781,הירשביין,11/08/2013 0:00,11/11/2013 0:00,1,שיפור תשתיות מדרכות וכביש,2,08:00-17:00 ,0
567,2077,96,פרישמן,322,גנסין,07/02/2018 0:00,28/02/2018 0:00,6,יציקות בטון,2,09:00-17:00 ,0
568,4396,0,0,0,0,14/10/2022 0:00,14/10/2022 0:00,5,ארוע,2,"04:30-14:00 אירוע סובב ת""א ", חסימה מלאה בשני הכיוונים
569,990,510,מרשל לואי,478,פנקס דוד צבי,26/04/2015 0:00,26/10/2015 0:00,1,שיפור תשתיות מדרכות וכביש,1,,0
570,2058,374,הרכבת,4,אלנבי,15/01/2018 0:00,16/01/2018 0:00,2,הפרעה לתנועה,1,23:00-05:00 הובלת מטען חריג של הרכבת הקלה,1
571,2930,3297,תרצה,3002,רזיאל דוד,29/03/2020 0:00,30/03/2020 0:00,21,"נת""ע – הרכבת הקלה",2,20:00-05:00 ,1
572,1964,472,ויצמן,25,בן יהודה,31/10/2017 0:00,31/10/2017 0:00,5,ארוע,2,19:00-00:30 אירוע מרוץ לילה 2017 ב- 31.10 יום ג' משעה 19:00 עד 00:30,1
573,2943,45,לבונטין,49,מקוה ישראל,23/04/2020 0:00,24/04/2020 0:00,21,"נת""ע – הרכבת הקלה",2,21:00-05:00 ,1
574,2902,187,דיזנגוף,350,בן ציון,28/02/2020 0:00,28/02/2020 0:00,23,ארוע מרתון,2,04:00-11:00 ,1
575,4284,2130,שיטרית בכור,496,אבן גבירול,25/02/2022 0:00,25/02/2022 0:00,23,ארוע מרתון,2,"03:30-14:00 מרתון ת""א "," החסימה מבני אפרים /קק""ל"
576,2779,1161,רמז דוד,190,יהושע בן נון,30/10/2019 0:00,30/10/2019 0:00,23,ארוע מרתון,2,19:00-00:00 ,1
577,2693,0,0,0,0,01/07/2019 0:00,08/07/2019 0:00,4,קרצוף וסלילה,2,21:00-05:00 א - ד,1
578,2132,478,פנקס דוד צבי,567,הא באייר,02/03/2018 0:00,02/03/2018 0:00,5,ארוע,2,09:30-18:00 מסיבת רחוב במסגרת אירועי פורים בכיכר המדינה 2.3.18 יום שישי מ 09:30 עד 18:00;  מסיבת פורים בכיכר המדינה 2.3.18 יום שישי הכבישים יחסמו לתנועה החל מ 09:30 בבוקר עד 18:00 בערב.,0
579,2798,3251,"הבעש""ט",3204,מכלל יופי,10/11/2019 0:00,10/12/2019 0:00,4,קרצוף וסלילה,2,21:00-05:00 ,1
580,1242,2050,קלוזנר,941,לבנון חיים,12/11/2015 0:00,12/11/2015 0:00,5,ארוע,2,19:00-21:00 מירוץ האוניברסיטה,1
581,1405,496,אבן גבירול,203,התערוכה,13/04/2016 0:00,13/04/2016 0:00,5,ארוע,2,18:00-23:00 ארוע מרוץ נשים 13.4.16 משעה 18:00 עד 23:00,1
582,1158,3489,קויפמן יחזקאל,205,"כ""ג יורדי הסירה",02/10/2015 0:00,02/10/2015 0:00,5,ארוע,2,06:30-13:00 אירוע מסע אופניים,0
583,2108,71,מרמורק,445,קפלן אליעזר,23/02/2018 0:00,23/02/2018 0:00,23,ארוע מרתון,2,"04:00-14:00 ארוע מרתון ת""א 23.2.2018 יום שישי הכבישים יחסמו לתנועה החל מ04:00 עד לשעה 14:00",1
584,4457,2284,עמיחי יהודה,930,אינשטיין,24/02/2023 0:00,24/02/2023 0:00,23,ארוע מרתון,2,"04:00-14:00 מרתון ת""א ", חסימה מלאה
585,1426,191,שלמה המלך,496,אבן גבירול,10/05/2016 0:00,10/05/2016 0:00,5,ארוע,2,18:30-23:30 ערב יום הזיכרון- שרים בכיכר 10.5.16 משעה 18:30 עד 23:30,1
586,162,193,ארלוזורוב,496,אבן גבירול,08/04/2012 0:00,11/04/2012 0:00,4,קרצוף וסלילה,2,07:00-18:00 חסימה מלאה לצורך סיום הפרוייקט,0
587,2802,3001,ירושלים,3004,יפת,11/11/2019 0:00,13/11/2019 0:00,4,קרצוף וסלילה,2,00:30-05:00 ממזרח למערב,1
588,4224,496,אבן גבירול,496,אבן גבירול,03/10/2021 0:00,08/10/2021 0:00,21,"נת""ע – הרכבת הקלה",2,21:00-06:00 ביצוע עבודות מובל ניקוז: סגירת אבן גבירול בקטע ארלוזרוב לז'בוטינסקי משני הכיוונים. ארלוזרוב מרמז ועד אבן גבירול יהיה סגור לכיוון מערב . מעבר לשעות הכל פתוח לתנועה,1
589,4409,2051,רוקח ישראל,0,0,02/11/2022 0:00,03/11/2022 0:00,5,ארוע,2,19:00-01:00 מרוץ לילה,1
590,4281,4001,"אצ""ל",4215,גלעזר אליהו,13/02/2022 0:00,10/08/2022 0:00,10,שיפור תשתיות,2,07:00-07:00 סגירה הרמטית 24/7 לטובת ביצוע פרויקט מצוות,0
591,2016,0,0,0,0,16/11/2017 0:00,16/11/2017 0:00,5,ארוע,2,"19:00-21:00 אירוע "" מרוץ אוניברסיטה 2017 הרחובות יסגרו לתנועת כלי רכב משעה 19:00 עד 21:00",1
592,1960,496,אבן גבירול,25,בן יהודה,31/10/2017 0:00,31/10/2017 0:00,5,ארוע,2,19:00-00:30 אירוע מרוץ לילה 2017 ב- 31.10 יום ג' משעה 19:00 עד 00:30,1
593,2183,162,אמזלג,1,יפו,08/04/2018 0:00,17/07/2018 0:00,21,"נת""ע – הרכבת הקלה",2,,0
594,2702,96,פרישמן,322,גנסין,20/06/2019 0:00,25/09/2019 0:00,10,שיפור תשתיות,2,,0
595,4461,1304,ליפקין שחק- שטח הנמל,205,"כ""ג יורדי הסירה",24/02/2023 0:00,24/02/2023 0:00,23,ארוע מרתון,2,"04:00-14:00 מרתון ת""א ", חסימה מלאה
596,1927,496,אבן גבירול,2106,אשכול לוי,11/10/2017 0:00,11/10/2017 0:00,5,ארוע,2,"04:00-13:00 אירוע סובב ת""א מסע אופניים 11.10.2017 יום רביעי חוה""מ משעה 04:00 לפנה""ת עד 13:00 בצהריים.",1
597,1758,203,התערוכה,3489,קויפמן יחזקאל,05/04/2017 0:00,05/04/2017 0:00,3,אחר,2,18:00-23:00 מירוץ נשים,1
598,2241,400,הר ציון,3001,ירושלים,05/05/2018 0:00,05/05/2018 0:00,5,ארוע,2,14:30-19:00 אירוע ג'ירו איטליה 5.5.2018 יום שבת הכבישים ייחסמו לתנועה החל משעה 14:30 עד 19:00.,0
599,2169,472,ויצמן,496,אבן גבירול,17/04/2018 0:00,17/04/2018 0:00,5,ארוע,2,"18:30-23:30 ערב יום הזיכרון - ""שרים בכיכר"" הרחובות יסגרו לתנועה החל מ 18:30 עד 23:30",1
600,185,9,הכרמל,138,מחנה יוסף,20/05/2012 0:00,22/05/2012 0:00,2,הפרעה לתנועה,2,00:30-05:00 ,1
601,1188,71,מרמורק,69,החשמונאים,20/10/2015 0:00,21/10/2015 0:00,5,ארוע,2,19:00-00:01 ארוע מרוץ לילה 2015,1
602,2632,193,ארלוזורוב,496,אבן גבירול,07/05/2019 0:00,09/05/2019 0:00,5,ארוע,2,"18:30-02:00 ערב יום הזכרון ""שרים בכיכר"" וערב העצמאות בכיכר רבין",1
603,1034,496,אבן גבירול,203,התערוכה,12/06/2015 0:00,12/06/2015 0:00,5,ארוע,2,11:00-19:00 מצעד הגאווה 12.6.15,0
604,2171,193,ארלוזורוב,496,אבן גבירול,17/04/2018 0:00,17/04/2018 0:00,5,ארוע,2,"18:30-23:30 ערב יום הזיכרון 17.4.18 אירוע ""שרים בכיכר"" הרחובות ייסגרו לתנועה החל מ 18:30 עד 23:30",1
